Date,Symbol,Open,High,Low,Close,Volume
2010-03-19,ADANIENT,470.0,482.75,470.0,480.1,140904
2010-03-22,ADANIENT,479.0,479.0,463.05,465.7,287443
2010-03-23,ADANIENT,467.0,472.5,456.15,464.7,89324
2010-03-25,ADANIENT,457.25,475.0,457.0,470.4,141002
2010-03-26,ADANIENT,465.0,477.5,465.0,473.75,77016
2010-03-29,ADANIENT,474.05,485.0,467.15,471.5,290199
2010-03-30,ADANIENT,478.0,488.0,468.0,473.95,321786
2010-03-31,ADANIENT,462.1,482.0,462.1,469.7,195397
2010-04-01,ADANIENT,472.0,481.4,472.0,479.15,207637
2010-04-05,ADANIENT,484.0,488.9,478.05,486.75,280418
2010-04-06,ADANIENT,488.4,492.6,481.5,483.85,348270
2010-04-07,ADANIENT,486.0,498.0,485.45,492.1,522114
2010-04-08,ADANIENT,493.5,499.0,488.0,491.6,380619
2010-04-09,ADANIENT,490.0,494.95,485.0,489.55,138335
2010-04-12,ADANIENT,489.05,492.0,483.5,485.3,103372
2010-04-13,ADANIENT,488.9,490.6,477.05,489.65,90836
2010-04-15,ADANIENT,491.0,491.0,484.05,487.8,181663
2010-04-16,ADANIENT,486.1,489.2,482.15,484.6,72469
2010-04-19,ADANIENT,480.0,497.7,477.0,493.55,193034
2010-04-20,ADANIENT,499.15,527.0,492.05,522.45,707568
2010-04-21,ADANIENT,526.8,548.0,524.0,544.35,522153
2010-04-22,ADANIENT,547.0,558.0,523.55,553.45,367490
2010-04-23,ADANIENT,569.2,586.7,548.05,562.8,371692
2010-04-26,ADANIENT,564.0,576.0,558.05,573.15,423711
2010-04-27,ADANIENT,574.0,594.8,567.55,580.55,1305419
2010-04-28,ADANIENT,577.0,584.9,560.0,563.3,815043
2010-04-29,ADANIENT,565.0,570.0,556.35,561.45,569363
2010-04-30,ADANIENT,565.0,567.5,555.25,562.55,236341
2010-05-03,ADANIENT,559.9,575.35,552.0,568.05,627849
2010-05-04,ADANIENT,551.0,573.9,518.05,562.95,370071
2010-05-05,ADANIENT,561.0,570.55,546.0,565.2,430138
2010-05-06,ADANIENT,562.25,567.9,555.2,565.0,493810
2010-05-07,ADANIENT,559.9,563.5,550.0,560.8,507904
2010-05-10,ADANIENT,561.0,583.0,560.0,580.95,446405
2010-05-11,ADANIENT,583.8,583.8,572.15,581.3,285364
2010-05-12,ADANIENT,584.0,600.75,564.0,580.75,953483
2010-05-13,ADANIENT,582.0,592.5,581.0,582.95,376801
2010-05-14,ADANIENT,580.0,603.95,580.0,597.4,621436
2010-05-17,ADANIENT,589.0,591.9,575.3,582.75,333782
2010-05-18,ADANIENT,584.55,595.05,583.4,588.7,398686
2010-05-19,ADANIENT,581.0,587.0,571.0,578.0,375603
2010-05-20,ADANIENT,580.0,598.0,580.0,594.1,519062
2010-05-21,ADANIENT,580.1,613.7,580.1,591.85,1081123
2010-05-24,ADANIENT,580.0,607.9,548.0,593.7,1493632
2010-05-25,ADANIENT,589.0,601.0,577.35,580.8,938150
2010-05-26,ADANIENT,599.7,599.7,571.25,584.7,5039518
2010-05-27,ADANIENT,586.65,586.65,508.65,541.95,9739829
2010-05-28,ADANIENT,570.0,570.0,530.05,540.2,885091
2010-05-31,ADANIENT,538.9,551.4,534.05,542.75,605232
2010-06-01,ADANIENT,538.5,547.8,532.2,536.5,254647
2010-06-02,ADANIENT,538.0,544.85,532.0,540.85,234877
2010-06-03,ADANIENT,545.05,551.0,541.05,550.2,254020
2010-06-04,ADANIENT,551.0,557.0,544.1,551.05,225233
2010-06-07,ADANIENT,549.0,549.0,528.0,538.0,147845
2010-06-08,ADANIENT,538.0,542.8,531.65,535.1,131480
2010-06-09,ADANIENT,543.0,543.0,531.0,534.85,69345
2010-06-10,ADANIENT,531.2,547.5,531.2,545.35,120303
2010-06-11,ADANIENT,549.95,554.0,538.05,542.25,109673
2010-06-14,ADANIENT,545.0,546.75,538.7,542.3,173939
2010-06-15,ADANIENT,542.3,547.0,538.5,544.5,120139
2010-06-16,ADANIENT,548.0,549.9,539.1,544.65,166029
2010-06-17,ADANIENT,541.0,549.4,540.45,545.5,115804
2010-06-18,ADANIENT,541.15,546.75,536.0,543.1,1127461
2010-06-21,ADANIENT,547.8,548.9,538.25,539.85,228129
2010-06-22,ADANIENT,538.0,542.8,533.5,537.1,229011
2010-06-23,ADANIENT,532.0,539.0,532.0,537.15,335218
2010-06-24,ADANIENT,532.0,540.0,532.0,535.05,1570890
2010-06-25,ADANIENT,531.0,540.0,505.0,533.85,171323
2010-06-28,ADANIENT,533.9,538.0,531.2,535.7,164603
2010-06-29,ADANIENT,536.95,537.2,534.0,536.25,126996
2010-06-30,ADANIENT,534.05,545.95,534.05,538.75,263115
2010-07-01,ADANIENT,535.8,540.35,533.55,536.85,95743
2010-07-02,ADANIENT,535.0,544.0,531.0,537.35,219069
2010-07-05,ADANIENT,540.0,540.0,532.55,536.25,187445
2010-07-06,ADANIENT,533.5,541.7,529.2,532.65,454392
2010-07-07,ADANIENT,530.25,536.3,529.55,531.15,62955
2010-07-08,ADANIENT,536.95,540.65,530.6,535.0,495017
2010-07-09,ADANIENT,537.0,539.8,529.0,533.15,201022
2010-07-12,ADANIENT,535.9,538.0,531.2,533.35,159136
2010-07-13,ADANIENT,533.05,537.85,530.1,533.45,180748
2010-07-14,ADANIENT,538.15,558.2,534.1,537.75,1855815
2010-07-15,ADANIENT,540.0,544.75,537.05,539.1,728282
2010-07-16,ADANIENT,538.1,549.9,538.05,541.9,928261
2010-07-19,ADANIENT,538.15,549.4,538.15,544.95,383102
2010-07-20,ADANIENT,549.7,550.9,540.05,543.8,410337
2010-07-21,ADANIENT,549.9,552.8,542.9,549.3,1076695
2010-07-22,ADANIENT,548.1,561.4,548.05,558.9,1654061
2010-07-23,ADANIENT,564.8,564.95,548.6,556.35,1527094
2010-07-26,ADANIENT,561.9,572.0,557.0,568.95,959387
2010-07-27,ADANIENT,560.0,595.0,560.0,586.8,1277511
2010-07-28,ADANIENT,587.8,607.4,585.55,591.4,1696294
2010-07-29,ADANIENT,592.0,597.1,577.5,582.5,727979
2010-07-30,ADANIENT,585.45,588.9,575.5,583.85,755292
2010-08-02,ADANIENT,584.0,624.9,581.65,609.8,2584815
2010-08-03,ADANIENT,615.0,635.0,612.1,622.95,5744729
2010-08-04,ADANIENT,627.1,629.95,609.1,612.45,2153442
2010-08-05,ADANIENT,618.0,618.2,606.0,609.6,1051257
2010-08-06,ADANIENT,607.1,622.0,603.0,612.3,517970
2010-08-09,ADANIENT,614.05,617.0,602.9,608.7,795257
2010-08-10,ADANIENT,612.6,629.8,607.5,616.95,1356490
2010-08-11,ADANIENT,620.95,622.75,608.85,612.75,516101
2010-08-12,ADANIENT,610.0,612.75,593.2,599.8,1243038
2010-08-13,ADANIENT,604.0,661.45,603.0,626.65,2863882
2010-08-16,ADANIENT,629.0,642.7,619.0,625.8,2601167
2010-08-17,ADANIENT,629.5,636.7,622.0,628.35,653874
2010-08-18,ADANIENT,632.0,647.0,630.0,640.1,652727
2010-08-19,ADANIENT,640.4,646.9,634.0,639.6,1099548
2010-08-20,ADANIENT,637.0,646.0,632.3,643.9,4043048
2010-08-23,ADANIENT,645.0,661.0,642.0,653.95,533328
2010-08-24,ADANIENT,661.8,674.0,650.0,668.65,753721
2010-08-25,ADANIENT,673.0,674.8,643.7,650.65,1477790
2010-08-26,ADANIENT,658.6,659.2,627.4,631.5,3218138
2010-08-27,ADANIENT,631.55,636.9,618.0,620.0,413872
2010-08-30,ADANIENT,625.0,635.6,625.0,627.15,302939
2010-08-31,ADANIENT,627.0,664.9,619.0,650.1,474743
2010-09-01,ADANIENT,655.0,678.5,654.5,675.0,751611
2010-09-02,ADANIENT,678.0,684.0,650.75,656.3,720880
2010-09-03,ADANIENT,660.0,660.0,639.4,649.85,701302
2010-09-06,ADANIENT,651.0,668.0,646.25,662.2,489819
2010-09-07,ADANIENT,656.2,662.0,651.05,655.2,126699
2010-09-08,ADANIENT,655.8,660.8,649.9,654.55,281139
2010-09-09,ADANIENT,654.5,663.45,648.1,661.05,2467305
2010-09-13,ADANIENT,664.5,705.05,664.0,700.8,918775
2010-09-14,ADANIENT,705.0,709.0,684.35,690.65,1466315
2010-09-15,ADANIENT,690.0,699.0,682.0,694.85,630159
2010-09-16,ADANIENT,690.0,693.75,678.6,680.7,547323
2010-09-17,ADANIENT,684.95,698.0,681.6,691.7,368116
2010-09-20,ADANIENT,650.0,694.0,618.9,689.45,538913
2010-09-21,ADANIENT,690.5,710.7,674.0,684.75,3706642
2010-09-22,ADANIENT,688.0,689.25,678.0,679.85,337727
2010-09-23,ADANIENT,684.7,686.9,675.05,679.35,226205
2010-09-24,ADANIENT,674.0,681.0,664.85,670.75,651856
2010-09-27,ADANIENT,675.15,684.45,668.6,670.75,687570
2010-09-28,ADANIENT,676.8,678.35,665.5,666.9,445161
2010-09-29,ADANIENT,667.55,676.0,666.5,673.2,354641
2010-09-30,ADANIENT,675.5,678.95,656.7,662.8,3148353
2010-10-01,ADANIENT,652.25,678.1,652.25,674.5,213253
2010-10-04,ADANIENT,675.6,691.8,672.2,684.25,645225
2010-10-05,ADANIENT,689.0,690.15,660.45,662.3,1374625
2010-10-06,ADANIENT,670.0,676.0,656.0,661.05,859944
2010-10-07,ADANIENT,662.5,698.4,662.5,690.15,2826465
2010-10-08,ADANIENT,694.45,706.0,683.3,693.65,4552068
2010-10-11,ADANIENT,698.75,711.85,690.15,706.15,969343
2010-10-12,ADANIENT,708.35,708.9,692.2,699.6,779644
2010-10-13,ADANIENT,702.0,705.9,687.15,704.05,921681
2010-10-14,ADANIENT,709.0,709.0,686.95,689.5,794852
2010-10-15,ADANIENT,693.4,694.45,680.25,687.0,334222
2010-10-18,ADANIENT,687.0,698.85,670.1,679.3,216332
2010-10-19,ADANIENT,670.15,697.0,670.15,675.15,561023
2010-10-20,ADANIENT,675.1,675.1,667.0,670.65,354203
2010-10-21,ADANIENT,675.0,687.15,673.7,680.85,397115
2010-10-22,ADANIENT,675.8,684.85,672.0,674.05,413231
2010-10-25,ADANIENT,678.8,684.5,670.0,674.05,292731
2010-10-26,ADANIENT,680.05,688.0,660.0,678.55,370100
2010-10-27,ADANIENT,674.5,684.0,672.0,676.15,220423
2010-10-28,ADANIENT,684.0,692.6,675.0,683.7,1435793
2010-10-29,ADANIENT,689.0,714.15,681.0,704.45,459274
2010-11-01,ADANIENT,711.8,744.0,711.8,738.95,850862
2010-11-02,ADANIENT,744.75,782.9,735.25,768.65,875828
2010-11-03,ADANIENT,772.8,772.8,744.5,749.8,336261
2010-11-04,ADANIENT,750.0,786.0,745.8,770.85,574980
2010-11-05,ADANIENT,775.0,778.0,766.5,769.85,43106
2010-11-08,ADANIENT,765.2,769.0,752.4,756.25,191023
2010-11-09,ADANIENT,759.25,770.8,745.15,757.05,359328
2010-11-10,ADANIENT,755.0,767.0,735.5,742.9,369577
2010-11-11,ADANIENT,748.25,762.7,729.0,738.2,248275
2010-11-12,ADANIENT,736.05,761.6,736.0,747.9,521541
2010-11-15,ADANIENT,737.0,755.0,731.1,747.2,369826
2010-11-16,ADANIENT,752.7,766.8,696.45,739.45,631589
2010-11-18,ADANIENT,754.3,762.0,743.05,755.2,981795
2010-11-19,ADANIENT,760.0,760.5,732.25,738.0,472328
2010-11-22,ADANIENT,747.0,775.0,733.5,751.05,375587
2010-11-23,ADANIENT,758.45,758.45,725.25,739.6,277315
2010-11-24,ADANIENT,740.05,749.45,717.0,725.85,372206
2010-11-25,ADANIENT,728.05,730.0,698.5,704.4,755330
2010-11-26,ADANIENT,660.0,698.0,565.0,584.6,3842524
2010-11-29,ADANIENT,600.0,642.4,560.0,635.2,2719763
2010-11-30,ADANIENT,650.0,685.0,634.05,669.25,1977507
2010-12-01,ADANIENT,673.0,689.9,670.0,679.05,773440
2010-12-02,ADANIENT,685.0,714.45,656.85,672.95,781053
2010-12-03,ADANIENT,672.95,683.5,667.15,673.1,544986
2010-12-06,ADANIENT,668.3,685.0,666.0,670.05,465939
2010-12-07,ADANIENT,669.95,673.45,655.2,659.75,209518
2010-12-08,ADANIENT,655.2,661.85,630.5,643.75,324382
2010-12-09,ADANIENT,640.0,655.3,612.6,623.4,1585872
2010-12-10,ADANIENT,620.05,648.1,612.3,635.65,1682462
2010-12-13,ADANIENT,635.0,654.35,634.2,647.0,147731
2010-12-14,ADANIENT,650.0,655.0,634.0,635.35,269431
2010-12-15,ADANIENT,633.45,639.8,625.0,633.25,341741
2010-12-16,ADANIENT,639.7,639.7,618.4,623.25,1070638
2010-12-20,ADANIENT,619.75,635.0,597.0,624.55,685868
2010-12-21,ADANIENT,620.25,634.0,611.55,624.75,2942673
2010-12-22,ADANIENT,629.0,636.85,623.0,624.8,163175
2010-12-23,ADANIENT,623.35,627.95,615.0,619.4,193050
2010-12-24,ADANIENT,612.0,624.8,612.0,618.75,169364
2010-12-27,ADANIENT,619.75,629.3,616.0,619.3,58348
2010-12-28,ADANIENT,621.0,627.8,619.25,624.0,64052
2010-12-29,ADANIENT,625.0,642.8,621.3,638.45,174418
2010-12-30,ADANIENT,649.0,700.0,630.05,647.7,605604
2010-12-31,ADANIENT,650.0,655.15,648.0,649.9,226313
2011-01-03,ADANIENT,655.0,659.8,645.0,648.75,134552
2011-01-04,ADANIENT,650.0,656.0,646.3,650.35,181965
2011-01-05,ADANIENT,645.0,659.8,641.45,652.05,222808
2011-01-06,ADANIENT,656.05,674.8,620.1,644.4,6999325
2011-01-07,ADANIENT,646.75,656.0,623.15,628.1,260412
2011-01-10,ADANIENT,636.4,647.8,580.8,584.55,2629451
2011-01-11,ADANIENT,590.0,612.0,585.8,603.6,824918
2011-01-12,ADANIENT,609.0,626.0,609.0,619.55,2247901
2011-01-13,ADANIENT,623.25,649.5,622.2,643.6,1888852
2011-01-14,ADANIENT,640.0,649.0,633.0,641.9,622721
2011-01-17,ADANIENT,637.0,645.0,603.65,609.35,543941
2011-01-18,ADANIENT,619.0,631.0,609.0,622.8,2836811
2011-01-19,ADANIENT,625.0,635.75,614.6,629.05,548890
2011-01-20,ADANIENT,627.0,645.0,618.15,629.4,368635
2011-01-21,ADANIENT,629.4,639.3,628.25,636.15,1156991
2011-01-24,ADANIENT,636.0,640.95,631.0,635.75,144230
2011-01-25,ADANIENT,637.0,642.9,617.1,620.0,376426
2011-01-27,ADANIENT,625.1,627.7,609.1,612.25,490686
2011-01-28,ADANIENT,610.0,614.0,572.95,576.8,905179
2011-01-31,ADANIENT,570.0,576.4,551.05,564.2,856570
2011-02-01,ADANIENT,565.0,579.25,544.65,565.9,612699
2011-02-02,ADANIENT,570.0,596.9,570.0,583.35,551505
2011-02-03,ADANIENT,582.95,614.0,579.15,609.4,238455
2011-02-04,ADANIENT,610.0,618.7,597.8,602.15,370581
2011-02-07,ADANIENT,590.7,610.0,582.0,588.2,727290
2011-02-08,ADANIENT,595.0,601.95,561.65,585.7,4002431
2011-02-09,ADANIENT,586.9,595.75,568.4,582.2,593373
2011-02-10,ADANIENT,581.0,595.0,570.15,582.35,653568
2011-02-11,ADANIENT,579.55,589.0,574.25,584.45,331499
2011-02-14,ADANIENT,586.0,612.0,585.0,604.05,256726
2011-02-15,ADANIENT,610.15,615.0,585.8,606.0,300634
2011-02-16,ADANIENT,610.85,628.5,603.05,626.15,213928
2011-02-17,ADANIENT,628.1,634.7,624.25,627.85,165251
2011-02-18,ADANIENT,625.9,636.7,617.5,619.55,286858
2011-02-21,ADANIENT,621.95,631.95,616.0,628.1,139145
2011-02-22,ADANIENT,625.0,642.5,620.0,627.45,230207
2011-02-23,ADANIENT,621.45,626.8,606.6,610.85,515742
2011-02-24,ADANIENT,611.0,611.0,588.0,592.5,433151
2011-02-25,ADANIENT,587.55,600.0,552.2,595.35,603782
2011-02-28,ADANIENT,584.05,627.5,584.05,611.1,326691
2011-03-01,ADANIENT,621.4,624.0,614.5,617.65,411238
2011-03-03,ADANIENT,605.0,620.0,599.95,605.75,545188
2011-03-04,ADANIENT,618.0,619.7,598.0,599.6,320423
2011-03-07,ADANIENT,599.95,604.0,590.0,593.5,676004
2011-03-08,ADANIENT,597.0,602.55,591.8,593.8,855393
2011-03-09,ADANIENT,595.4,602.9,591.05,592.85,436964
2011-03-10,ADANIENT,592.9,597.7,592.85,594.65,223132
2011-03-11,ADANIENT,595.0,596.55,586.0,594.4,305191
2011-03-14,ADANIENT,594.35,606.65,593.5,603.85,400445
2011-03-15,ADANIENT,594.7,601.95,587.7,599.8,509376
2011-03-16,ADANIENT,598.5,606.95,598.5,600.05,323502
2011-03-17,ADANIENT,600.0,601.95,598.0,600.25,267812
2011-03-18,ADANIENT,600.05,611.0,594.4,600.55,319819
2011-03-21,ADANIENT,600.05,601.7,592.5,599.45,193841
2011-03-22,ADANIENT,595.05,604.35,595.05,600.0,219355
2011-03-23,ADANIENT,600.0,602.1,597.05,599.75,584450
2011-03-24,ADANIENT,595.35,602.75,595.35,599.8,150374
2011-03-25,ADANIENT,599.95,609.9,598.1,600.65,368542
2011-03-28,ADANIENT,602.05,604.5,598.0,600.15,190370
2011-03-29,ADANIENT,601.0,617.75,598.2,613.65,602776
2011-03-30,ADANIENT,621.8,638.0,614.8,630.85,332666
2011-03-31,ADANIENT,638.95,685.0,632.4,666.55,1228621
2011-04-01,ADANIENT,666.0,668.2,652.3,661.0,210396
2011-04-04,ADANIENT,669.95,677.45,657.8,663.65,233154
2011-04-05,ADANIENT,670.0,670.0,660.0,666.25,142995
2011-04-06,ADANIENT,665.05,668.5,653.0,659.3,181212
2011-04-07,ADANIENT,664.9,664.9,649.2,652.05,282708
2011-04-08,ADANIENT,655.0,655.0,637.05,648.85,213584
2011-04-11,ADANIENT,653.9,653.9,643.15,649.3,127293
2011-04-13,ADANIENT,650.0,654.7,644.2,649.55,183706
2011-04-15,ADANIENT,648.0,651.9,641.2,643.6,92648
2011-04-18,ADANIENT,644.45,649.15,628.7,636.0,395268
2011-04-19,ADANIENT,641.5,645.85,620.0,638.2,91647
2011-04-20,ADANIENT,640.0,655.0,628.0,650.5,221106
2011-04-21,ADANIENT,655.0,656.65,647.4,649.5,728292
2011-04-25,ADANIENT,648.95,650.9,639.05,643.4,79107
2011-04-26,ADANIENT,647.7,647.7,625.15,637.1,121790
2011-04-27,ADANIENT,644.0,645.65,631.15,640.7,111050
2011-04-28,ADANIENT,644.85,649.9,636.0,641.35,275284
2011-04-29,ADANIENT,644.0,654.9,620.0,624.95,381900
2011-05-02,ADANIENT,631.15,641.7,623.0,629.0,243611
2011-05-03,ADANIENT,633.1,642.0,616.75,622.3,518048
2011-05-04,ADANIENT,624.0,632.85,604.7,615.6,227527
2011-05-05,ADANIENT,622.95,623.0,600.2,606.45,211642
2011-05-06,ADANIENT,613.75,619.35,606.15,618.35,126379
2011-05-06,ADANIENT,613.75,619.35,606.15,618.35,126379
2011-05-09,ADANIENT,622.3,629.9,610.65,621.55,4078164
2011-05-10,ADANIENT,623.0,626.8,617.05,623.5,88336
2011-05-11,ADANIENT,629.3,631.6,622.2,627.4,1681417
2011-05-12,ADANIENT,629.7,648.0,624.4,637.55,536281
2011-05-13,ADANIENT,641.65,664.65,631.8,639.65,349703
2011-05-16,ADANIENT,636.85,640.05,631.0,635.05,62058
2011-05-17,ADANIENT,618.0,647.0,615.6,635.05,90431
2011-05-18,ADANIENT,637.6,637.6,621.0,627.85,217541
2011-05-19,ADANIENT,635.0,636.4,624.1,625.9,65489
2011-05-20,ADANIENT,629.7,630.1,622.1,625.95,99570
2011-05-23,ADANIENT,622.0,626.4,612.05,614.85,169228
2011-05-24,ADANIENT,619.75,629.7,607.4,618.75,136261
2011-05-25,ADANIENT,621.0,623.85,597.55,605.95,287203
2011-05-26,ADANIENT,611.0,614.95,600.25,604.85,196968
2011-05-27,ADANIENT,615.0,619.6,595.2,610.2,276858
2011-05-30,ADANIENT,615.95,622.8,613.05,616.9,203398
2011-05-31,ADANIENT,617.2,642.9,616.0,638.55,440383
2011-06-01,ADANIENT,644.4,645.65,630.6,635.9,105926
2011-06-02,ADANIENT,637.05,638.35,620.0,627.0,112496
2011-06-03,ADANIENT,627.9,632.7,611.0,614.9,241780
2011-06-06,ADANIENT,617.2,617.2,596.05,603.0,201157
2011-06-07,ADANIENT,603.0,618.45,600.3,615.45,140100
2011-06-08,ADANIENT,614.1,628.8,607.3,626.45,151218
2011-06-09,ADANIENT,628.0,653.0,625.0,648.0,298699
2011-06-10,ADANIENT,648.05,654.45,639.0,644.35,290453
2011-06-13,ADANIENT,647.0,669.9,634.1,666.6,424090
2011-06-14,ADANIENT,667.05,681.95,662.0,677.35,369231
2011-06-15,ADANIENT,675.0,681.9,650.05,652.95,223054
2011-06-16,ADANIENT,650.05,673.55,647.0,665.1,295101
2011-06-17,ADANIENT,672.35,684.35,665.0,674.45,448322
2011-06-20,ADANIENT,673.05,675.9,655.0,660.7,140726
2011-06-21,ADANIENT,660.15,666.9,652.95,662.75,342607
2011-06-22,ADANIENT,669.6,669.6,656.0,660.35,139758
2011-06-23,ADANIENT,660.5,664.45,651.0,659.0,137249
2011-06-24,ADANIENT,668.35,700.0,662.0,691.9,478842
2011-06-27,ADANIENT,692.0,710.0,692.0,700.4,279236
2011-06-28,ADANIENT,703.75,707.0,695.0,699.6,534594
2011-06-29,ADANIENT,699.05,708.65,691.05,698.7,156965
2011-06-30,ADANIENT,696.75,720.0,696.0,714.9,632595
2011-07-01,ADANIENT,731.0,731.0,693.25,701.8,118510
2011-07-04,ADANIENT,703.95,716.5,702.45,708.5,151311
2011-07-05,ADANIENT,714.0,714.0,697.45,702.35,67900
2011-07-06,ADANIENT,708.7,708.7,698.3,699.6,56458
2011-07-07,ADANIENT,693.7,714.45,665.05,711.05,338944
2011-07-08,ADANIENT,705.65,717.15,700.75,702.95,357263
2011-07-11,ADANIENT,708.9,728.0,698.25,715.8,339566
2011-07-12,ADANIENT,715.0,732.7,700.15,705.6,187943
2011-07-13,ADANIENT,706.05,712.85,701.65,709.95,120178
2011-07-14,ADANIENT,711.7,718.9,706.4,714.9,105539
2011-07-15,ADANIENT,718.0,720.0,710.05,715.6,87651
2011-07-18,ADANIENT,719.85,719.85,711.8,714.4,56397
2011-07-19,ADANIENT,711.0,740.0,711.0,731.35,582231
2011-07-20,ADANIENT,737.45,741.9,728.0,733.6,344309
2011-07-21,ADANIENT,731.3,732.85,715.0,719.6,190717
2011-07-22,ADANIENT,723.0,739.9,723.0,737.55,100640
2011-07-25,ADANIENT,733.8,754.0,730.05,750.4,190215
2011-07-26,ADANIENT,749.95,766.5,749.95,761.3,305047
2011-07-27,ADANIENT,761.5,764.05,750.0,760.0,670680
2011-07-28,ADANIENT,759.0,759.85,736.5,744.55,513050
2011-07-29,ADANIENT,732.0,733.75,548.0,585.5,11692093
2011-08-01,ADANIENT,605.0,649.0,601.1,638.15,5426379
2011-08-02,ADANIENT,658.6,680.4,626.0,671.45,3387787
2011-08-03,ADANIENT,664.8,672.0,652.7,658.0,1643986
2011-08-04,ADANIENT,651.05,667.45,651.05,657.4,661815
2011-08-05,ADANIENT,649.75,649.8,610.0,619.85,1185672
2011-08-08,ADANIENT,613.0,632.6,591.05,613.2,1072571
2011-08-09,ADANIENT,600.9,604.35,591.95,597.45,593706
2011-08-09,ADANIENT,600.9,604.35,591.95,597.45,593706
2011-08-10,ADANIENT,604.0,615.0,575.05,601.95,1252538
2011-08-11,ADANIENT,599.8,604.65,570.0,571.95,803528
2011-08-12,ADANIENT,580.95,587.95,566.0,571.7,342661
2011-08-16,ADANIENT,581.9,581.9,560.0,564.05,348885
2011-08-17,ADANIENT,562.95,577.5,551.9,562.9,326670
2011-08-18,ADANIENT,569.95,574.9,556.9,558.95,282668
2011-08-19,ADANIENT,543.0,561.95,514.3,531.6,473683
2011-08-22,ADANIENT,528.95,545.0,520.0,539.95,244550
2011-08-23,ADANIENT,544.95,559.05,530.5,539.75,377777
2011-08-24,ADANIENT,540.3,544.85,522.25,531.4,402094
2011-08-25,ADANIENT,537.75,543.0,527.0,531.15,493370
2011-08-26,ADANIENT,536.7,536.7,517.7,523.35,332328
2011-08-29,ADANIENT,533.8,540.55,527.25,539.45,310207
2011-08-30,ADANIENT,547.75,551.6,525.2,529.45,777767
2011-09-02,ADANIENT,539.8,542.1,527.0,532.75,498496
